"bill_id","sub_id","bill_date","bill_year","bill_month","billing_month","period_start","period_end","billed_amount","bill_status","_leakage_flag","first_name","last_name","phone","region","signup_date","subscriber_status","plan_id","plan_name","monthly_fee","plan_data_gb","plan_voice_min","total_data_mb","total_voice_min","total_sms","_data_flag","_data_utilization_pct","ticket_count","open_ticket_count","_resolution_flag","avg_days_to_resolve","churn_date","churn_reason","has_churned"
6171,3479,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Overdue","REVENUE_LEAK","Nicole","Martinez","555-202011","Northeast","2023-01-25","Active","PL002","Standard",35.00,15,300,29526,1382,267,"OVER_ALLOWANCE",192.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6170,3479,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Nicole","Martinez","555-202011","Northeast","2023-01-25","Active","PL002","Standard",35.00,15,300,23877,826,21,"OVER_ALLOWANCE",155.4,1,0,"RESOLVED",13.0,NULL,NULL,False
6173,3480,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Eric","Johnson","555-569025","Northeast","2024-03-19","Active","PL004","Premium",70.00,60,1200,15958,843,234,"WITHIN_ALLOWANCE",26.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6172,3480,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Eric","Johnson","555-569025","Northeast","2024-03-19","Active","PL004","Premium",70.00,60,1200,27653,196,10,"WITHIN_ALLOWANCE",45.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6175,3481,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Rebecca","Robinson","555-714686","Southeast","2021-07-26","Active","PL001","Starter",20.00,5,100,25205,918,152,"OVER_ALLOWANCE",492.3,1,0,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
6174,3481,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Rebecca","Robinson","555-714686","Southeast","2021-07-26","Active","PL001","Starter",20.00,5,100,21118,1106,274,"OVER_ALLOWANCE",412.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6177,3482,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Samantha","Green","555-584416","Southwest","2021-03-27","Active","PL001","Starter",20.00,5,100,28404,480,256,"OVER_ALLOWANCE",554.8,1,0,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
6176,3482,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Unpaid","REVENUE_LEAK","Samantha","Green","555-584416","Southwest","2021-03-27","Active","PL001","Starter",20.00,5,100,1786,383,36,"WITHIN_ALLOWANCE",34.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6179,3483,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Frank","Thomas","555-752386","Southwest","2021-06-18","Active","PL003","Plus",50.00,30,600,19978,478,181,"WITHIN_ALLOWANCE",65.0,1,0,"RESOLVED",33.0,NULL,NULL,False
6178,3483,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Frank","Thomas","555-752386","Southwest","2021-06-18","Active","PL003","Plus",50.00,30,600,29946,1072,171,"WITHIN_ALLOWANCE",97.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6181,3484,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Daniel","Jackson","555-674968","Southwest","2025-05-19","Active","PL004","Premium",70.00,60,1200,16702,1393,54,"WITHIN_ALLOWANCE",27.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6180,3484,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Daniel","Jackson","555-674968","Southwest","2025-05-19","Active","PL004","Premium",70.00,60,1200,29954,676,132,"WITHIN_ALLOWANCE",48.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6182,3485,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Helen","Jones","555-785250","West","2024-12-05","Suspended","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
6184,3486,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Anthony","Thompson","555-170354","Northeast","2021-11-25","Active","PL005","Family",90.00,120,2000,28734,788,31,"WITHIN_ALLOWANCE",23.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6183,3486,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Anthony","Thompson","555-170354","Northeast","2021-11-25","Active","PL005","Family",90.00,120,2000,19722,1494,85,"WITHIN_ALLOWANCE",16.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6186,3487,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Ryan","Scott","555-431879","Southeast","2023-11-11","Active","PL002","Standard",35.00,15,300,82,354,65,"WITHIN_ALLOWANCE",0.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6185,3487,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Ryan","Scott","555-431879","Southeast","2023-11-11","Active","PL002","Standard",35.00,15,300,2739,1281,203,"WITHIN_ALLOWANCE",17.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6188,3488,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","John","Ramirez","555-919243","Midwest","2024-02-22","Active","PL003","Plus",50.00,30,600,19376,250,132,"WITHIN_ALLOWANCE",63.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6187,3488,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","John","Ramirez","555-919243","Midwest","2024-02-22","Active","PL003","Plus",50.00,30,600,21007,244,86,"WITHIN_ALLOWANCE",68.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6189,3489,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Stephanie","White","555-120411","West","2022-04-19","Suspended","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
6191,3490,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Melissa","Adams","555-799264","Southeast","2023-06-26","Active","PL002","Standard",35.00,15,300,7084,918,0,"WITHIN_ALLOWANCE",46.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6190,3490,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Melissa","Adams","555-799264","Southeast","2023-06-26","Active","PL002","Standard",35.00,15,300,19390,250,68,"OVER_ALLOWANCE",126.2,1,0,"RESOLVED",17.0,NULL,NULL,False
6193,3491,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Daniel","Brown","555-783862","Midwest","2021-02-16","Active","PL001","Starter",20.00,5,100,17733,1360,223,"OVER_ALLOWANCE",346.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6192,3491,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Daniel","Brown","555-783862","Midwest","2021-02-16","Active","PL001","Starter",20.00,5,100,25193,325,137,"OVER_ALLOWANCE",492.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6195,3493,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Maria","Smith","555-194131","Southwest","2022-10-26","Active","PL004","Premium",70.00,60,1200,20181,177,110,"WITHIN_ALLOWANCE",32.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6194,3493,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Maria","Smith","555-194131","Southwest","2022-10-26","Active","PL004","Premium",70.00,60,1200,1023,353,28,"WITHIN_ALLOWANCE",1.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6197,3494,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Joshua","Davis","555-890406","Southeast","2022-06-06","Active","PL001","Starter",20.00,5,100,28234,222,14,"OVER_ALLOWANCE",551.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6196,3494,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Joshua","Davis","555-890406","Southeast","2022-06-06","Active","PL001","Starter",20.00,5,100,19742,568,280,"OVER_ALLOWANCE",385.6,1,1,"RESOLVED",26.0,NULL,NULL,False
6199,3495,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Linda","Davis","555-603307","Northeast","2025-04-02","Active","PL005","Family",90.00,120,2000,21579,772,217,"WITHIN_ALLOWANCE",17.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6198,3495,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Linda","Davis","555-603307","Northeast","2025-04-02","Active","PL005","Family",90.00,120,2000,7821,420,248,"WITHIN_ALLOWANCE",6.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6201,3496,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Overdue","REVENUE_LEAK","Rebecca","Harris","555-661144","West","2023-12-24","Active","PL005","Family",90.00,120,2000,3883,1047,77,"WITHIN_ALLOWANCE",3.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6200,3496,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Unpaid","REVENUE_LEAK","Rebecca","Harris","555-661144","West","2023-12-24","Active","PL005","Family",90.00,120,2000,981,919,156,"WITHIN_ALLOWANCE",0.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6203,3497,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Nicole","Roberts","555-607855","Southeast","2024-11-07","Active","PL002","Standard",35.00,15,300,3366,40,269,"WITHIN_ALLOWANCE",21.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6202,3497,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Nicole","Roberts","555-607855","Southeast","2024-11-07","Active","PL002","Standard",35.00,15,300,17476,852,205,"OVER_ALLOWANCE",113.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6205,3498,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Unpaid","REVENUE_LEAK","Matthew","Walker","555-704003","Southeast","2021-06-07","Active","PL006","Unlimited Max",120.00,1000,3000,7989,461,243,"WITHIN_ALLOWANCE",0.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6204,3498,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Matthew","Walker","555-704003","Southeast","2021-06-07","Active","PL006","Unlimited Max",120.00,1000,3000,19168,313,31,"WITHIN_ALLOWANCE",1.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6207,3499,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Melissa","Nguyen","555-438281","West","2022-10-23","Active","PL003","Plus",50.00,30,600,27557,106,55,"WITHIN_ALLOWANCE",89.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6206,3499,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Melissa","Nguyen","555-438281","West","2022-10-23","Active","PL003","Plus",50.00,30,600,6456,68,256,"WITHIN_ALLOWANCE",21.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6209,3500,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Paid","OK","Brian","Hernandez","555-515861","Northeast","2022-11-02","Active","PL006","Unlimited Max",120.00,1000,3000,18384,639,277,"WITHIN_ALLOWANCE",1.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6208,3500,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Brian","Hernandez","555-515861","Northeast","2022-11-02","Active","PL006","Unlimited Max",120.00,1000,3000,8478,860,79,"WITHIN_ALLOWANCE",0.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6210,3501,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Linda","Hall","555-533092","Southeast","2023-06-10","Cancelled","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-11-25","Moving",True
6212,3502,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","James","Taylor","555-313250","West","2025-02-23","Active","PL005","Family",90.00,120,2000,13728,58,126,"WITHIN_ALLOWANCE",11.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6211,3502,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Unpaid","REVENUE_LEAK","James","Taylor","555-313250","West","2025-02-23","Active","PL005","Family",90.00,120,2000,22578,928,198,"WITHIN_ALLOWANCE",18.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6214,3503,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Maria","Walker","555-587543","Southeast","2021-11-01","Active","PL001","Starter",20.00,5,100,27249,284,183,"OVER_ALLOWANCE",532.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6213,3503,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Maria","Walker","555-587543","Southeast","2021-11-01","Active","PL001","Starter",20.00,5,100,16015,1232,223,"OVER_ALLOWANCE",312.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6216,3504,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Jason","Anderson","555-122029","Southwest","2022-05-09","Active","PL001","Starter",20.00,5,100,19318,965,55,"OVER_ALLOWANCE",377.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6215,3504,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Jason","Anderson","555-122029","Southwest","2022-05-09","Active","PL001","Starter",20.00,5,100,13870,1111,214,"OVER_ALLOWANCE",270.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6218,3505,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Cynthia","Taylor","555-154229","Northeast","2023-10-30","Active","PL002","Standard",35.00,15,300,8688,549,153,"WITHIN_ALLOWANCE",56.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6217,3505,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Cynthia","Taylor","555-154229","Northeast","2023-10-30","Active","PL002","Standard",35.00,15,300,10262,932,173,"WITHIN_ALLOWANCE",66.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6219,3506,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Overdue","REVENUE_LEAK","Adam","Rodriguez","555-359524","Northeast","2024-06-01","Cancelled","PL002","Standard",35.00,15,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-09-13","Other",True
6221,3507,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Ashley","Lee","555-293615","Southeast","2023-04-29","Active","PL003","Plus",50.00,30,600,14514,985,210,"WITHIN_ALLOWANCE",47.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6220,3507,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Ashley","Lee","555-293615","Southeast","2023-04-29","Active","PL003","Plus",50.00,30,600,12019,791,180,"WITHIN_ALLOWANCE",39.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6223,3508,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Overdue","REVENUE_LEAK","Adam","Nelson","555-451200","Southwest","2025-04-13","Active","PL004","Premium",70.00,60,1200,852,458,285,"WITHIN_ALLOWANCE",1.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6222,3508,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Overdue","REVENUE_LEAK","Adam","Nelson","555-451200","Southwest","2025-04-13","Active","PL004","Premium",70.00,60,1200,13477,1148,150,"WITHIN_ALLOWANCE",21.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6225,3509,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Stephanie","Taylor","555-444529","Southwest","2021-10-29","Active","PL003","Plus",50.00,30,600,22095,409,77,"WITHIN_ALLOWANCE",71.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6224,3509,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Overdue","REVENUE_LEAK","Stephanie","Taylor","555-444529","Southwest","2021-10-29","Active","PL003","Plus",50.00,30,600,26009,897,126,"WITHIN_ALLOWANCE",84.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6227,3510,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Emily","Harris","555-823793","West","2021-10-12","Active","PL001","Starter",20.00,5,100,7350,845,243,"OVER_ALLOWANCE",143.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6226,3510,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Emily","Harris","555-823793","West","2021-10-12","Active","PL001","Starter",20.00,5,100,6460,1281,75,"OVER_ALLOWANCE",126.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6229,3511,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Rebecca","Smith","555-986476","Northeast","2023-04-07","Active","PL003","Plus",50.00,30,600,17014,149,283,"WITHIN_ALLOWANCE",55.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6228,3511,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Rebecca","Smith","555-986476","Northeast","2023-04-07","Active","PL003","Plus",50.00,30,600,22286,380,31,"WITHIN_ALLOWANCE",72.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6231,3512,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","John","Anderson","555-348415","Southwest","2025-08-19","Active","PL005","Family",90.00,120,2000,7867,1118,115,"WITHIN_ALLOWANCE",6.4,1,1,"RESOLVED",28.0,NULL,NULL,False
6230,3512,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","John","Anderson","555-348415","Southwest","2025-08-19","Active","PL005","Family",90.00,120,2000,27930,1380,296,"WITHIN_ALLOWANCE",22.7,1,0,"RESOLVED",4.0,NULL,NULL,False
6233,3513,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Steven","Williams","555-615781","Southwest","2024-05-01","Active","PL004","Premium",70.00,60,1200,18629,852,102,"WITHIN_ALLOWANCE",30.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6232,3513,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Steven","Williams","555-615781","Southwest","2024-05-01","Active","PL004","Premium",70.00,60,1200,18075,1427,238,"WITHIN_ALLOWANCE",29.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6235,3514,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Eric","Mitchell","555-463635","Southwest","2023-06-29","Active","PL003","Plus",50.00,30,600,23656,727,18,"WITHIN_ALLOWANCE",77.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6234,3514,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Eric","Mitchell","555-463635","Southwest","2023-06-29","Active","PL003","Plus",50.00,30,600,14432,1108,71,"WITHIN_ALLOWANCE",47.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6237,3515,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","David","Hernandez","555-135811","West","2024-02-09","Active","PL002","Standard",35.00,15,300,8702,837,278,"WITHIN_ALLOWANCE",56.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6236,3515,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","David","Hernandez","555-135811","West","2024-02-09","Active","PL002","Standard",35.00,15,300,29443,765,38,"OVER_ALLOWANCE",191.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6239,3516,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Paul","Thompson","555-486316","Midwest","2023-02-25","Active","PL005","Family",90.00,120,2000,29763,1347,126,"WITHIN_ALLOWANCE",24.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6238,3516,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Paul","Thompson","555-486316","Midwest","2023-02-25","Active","PL005","Family",90.00,120,2000,4708,604,74,"WITHIN_ALLOWANCE",3.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6241,3517,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Karen","Lewis","555-225513","Southeast","2023-04-30","Active","PL005","Family",90.00,120,2000,9890,840,129,"WITHIN_ALLOWANCE",8.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6240,3517,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Karen","Lewis","555-225513","Southeast","2023-04-30","Active","PL005","Family",90.00,120,2000,641,1479,1,"WITHIN_ALLOWANCE",0.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6243,3518,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Cynthia","Taylor","555-706269","Southwest","2024-11-16","Active","PL001","Starter",20.00,5,100,3834,539,56,"WITHIN_ALLOWANCE",74.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6242,3518,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Unpaid","REVENUE_LEAK","Cynthia","Taylor","555-706269","Southwest","2024-11-16","Active","PL001","Starter",20.00,5,100,16788,530,140,"OVER_ALLOWANCE",327.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6245,3519,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Jennifer","Johnson","555-518945","Northeast","2021-07-04","Active","PL003","Plus",50.00,30,600,5062,421,37,"WITHIN_ALLOWANCE",16.5,1,0,"RESOLVED",26.0,NULL,NULL,False
6244,3519,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Jennifer","Johnson","555-518945","Northeast","2021-07-04","Active","PL003","Plus",50.00,30,600,4887,457,279,"WITHIN_ALLOWANCE",15.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6247,3520,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Samantha","Johnson","555-311741","West","2023-11-20","Active","PL005","Family",90.00,120,2000,10725,1258,11,"WITHIN_ALLOWANCE",8.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6246,3520,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Samantha","Johnson","555-311741","West","2023-11-20","Active","PL005","Family",90.00,120,2000,2182,1310,44,"WITHIN_ALLOWANCE",1.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6249,3521,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Deborah","Walker","555-371239","Southeast","2024-12-09","Active","PL003","Plus",50.00,30,600,4917,292,123,"WITHIN_ALLOWANCE",16.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6248,3521,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Deborah","Walker","555-371239","Southeast","2024-12-09","Active","PL003","Plus",50.00,30,600,22657,615,31,"WITHIN_ALLOWANCE",73.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6250,3522,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Emily","Roberts","555-232587","Midwest","2023-03-04","Suspended","PL002","Standard",35.00,15,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
6252,3523,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Anthony","Rodriguez","555-719757","West","2024-03-17","Active","PL002","Standard",35.00,15,300,12679,389,276,"WITHIN_ALLOWANCE",82.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6251,3523,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Anthony","Rodriguez","555-719757","West","2024-03-17","Active","PL002","Standard",35.00,15,300,4275,635,15,"WITHIN_ALLOWANCE",27.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6253,3525,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Unpaid","REVENUE_LEAK","Brian","Allen","555-719614","Midwest","2022-06-14","Cancelled","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-06-15","Other",True
6254,3526,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Unpaid","REVENUE_LEAK","Rachel","Smith","555-549324","Southwest","2022-04-05","Suspended","PL003","Plus",50.00,30,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
6256,3527,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Nicole","Lewis","555-138334","Midwest","2022-08-22","Active","PL002","Standard",35.00,15,300,28770,231,95,"OVER_ALLOWANCE",187.3,1,0,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
